ID	Keyword Value	Keyword Status	Pricing Type	Keyword Match Type	Destination URL
282163095247	ausverkauf,super,$usd,(41052),2016,alle,anmelden,apple,dansk,deutsch	ON	CPC	BROAD	http://www.miniinthebox.com/11-11-super-sale_c8135
282825713018	10db,12v,2016,autó,fény,kapcsoló,kötőjel,nehéz,off,push	ON	CPC	BROAD	http://www.miniinthebox.com/10pcs-12v-heavy-duty-push-on-push-off-switch-car-dash-light_p4818134.html
282163094338	$6.99,10,1210,168,194,20-smd,2016,2825,bulb,car	ON	CPC	BROAD	http://www.miniinthebox.com/10-x-t10-20-smd-1210-white-led-car-lights-bulb-194-168-2825-w5w_p812171.html
282163092316		ON	CPC	BROAD	http://www.miniinthebox.com/g30-2-7-full-720p-car-camera-recorder_p4521474.html
282825713042	$48.99,$usd,170,2.7,2016,720,across,all,angle/anti-shock/,cancel	ON	CPC	BROAD	http://www.miniinthebox.com/car-dvr-2-7-inch-hd1280-x-720-170-degree-full-hd-video-out-g-sensor-motion-detection-wide-angle-anti-shock_p3752750.html
282163093497	il,in,$usd,2016,5,a:,annulla,auto,bluetooth,categorie	ON	CPC	BROAD	http://www.miniinthebox.com/car-kit-handsfree-bluetooth-wireless-fm-transmitter-usb-sd-lcd-remote-mp3-with-mic_p4759608.html
282162962208	$usd,2016,7,asiakaspalvelu,dansk,deutsch,english,español,français,hintaan	ON	CPC	BROAD	http://www.miniinthebox.com/7-inch-rear-view-mirror-display_p4431832.html
282163097059	-,1536,2016,2048,5.0,angular/720p/1080p,car,cmos,con,dansk	ON	CPC	BROAD	http://www.miniinthebox.com/d790-driving-record-of-the-rear-view-mirror-1080p-hd-4-3-inches-screen-with-blue-mirror-dvr_p4041740.html
282163094157	2016,3gs,4,4s,5,5c,5s,auta,do,fm	ON	CPC	BROAD	http://www.miniinthebox.com/car-kit-fm-transmitter-modulator-charger-for-iphone-5-5c-5s-4-4s-3gs-ipod-touch_p4282051.html
282825712995	/,2.0,2016,206,auto-oplader,bluetooth,fm-zender,frequenties,met,–	ON	CPC	BROAD	http://www.miniinthebox.com/fm-transmitter-with-206-frequencies-bluetooth-2-0-car-charger_p4420539.html
282163098148	/,2.1a,2016,aux-,bluetooth,car,drahtlose,dual,fm,freisprecheinrichtung	ON	CPC	BROAD	http://www.miniinthebox.com/wireless-hands-free-bluetooth-car-kit-fm-transmitter-mp3-player-with-dual-2-1a-usb-charging-support-usb-sd-aux-in_p2979421.html
282163095323	sale,$34.99,$usd,1.5'',1080p,12-led,2016,across,all,black	ON	CPC	BROAD	http://www.miniinthebox.com/hot-sale-mini-black-box-1-5-tft-full-hd-1080p-car-dvr-camcorder-with-12-led-ir-night-vision_p4041754.html
282163095313	radar,12v,2016,4,autót,dansk,dearroad,deutsch,english,español	ON	CPC	BROAD	http://www.miniinthebox.com/dearroad-12v-wireless-car-led-parking-sensor-radar-backup-reverse-radar-4-sensors-parktronic-park-master_p4597598.html
282163096958	$32.99,$usd,2009/fiesta,2009/s-max,2016,across,all,camera,cancel,car	ON	CPC	BROAD	http://www.miniinthebox.com/hd-car-parking-rear-view-camera-for-ford-mondeo-focus-hatchback-2009-fiesta-2009-s-max-nigh-vision-waterproof_p1017799.html
282825713034		ON	CPC	BROAD	http://www.miniinthebox.com/popular-mini-tie-mms-video-real-time-positioning-gsm-gprs-vehicle-tracking-gps-tracker-car-alarm_p4479029.html
282825712762	in,$usd,2016,5,a:,auto,bluetooth,card,chiamate,clienti	ON	CPC	BROAD	http://www.miniinthebox.com/wireless-car-mp3-player-bluetooth-fm-transmitter-car-kit-with-mic-hand-free-calling-usb-sd-tf-card_p4429672.html
282163092522		ON	CPC	BROAD	http://www.miniinthebox.com/high-quality-car-antenna-decoration_p545350.html
282162965489	"tft,$usd,2016,7,auto,bleskový,cctv,couvací,dansk,deutsch	ON	CPC	BROAD	http://www.miniinthebox.com/7-tft-lcd-car-dvd-cctv-reverse-rear-view-camera-monitor-pal-ntsc_p4591507.html
282163096888	de,del,$usd,1080p,2.7,2016,a:,ayuda,cancelar,casi	ON	CPC	BROAD	http://www.miniinthebox.com/gs8000l-original-glass-lens-1080p-car-dvr-2-7-inch-lcd-with-g-sensor-novatek_p908022.html
282162985231	auto,"tft,$usd,1080p,2.4,2016,actieknallers,alle,annuleren,blackbox	ON	CPC	BROAD	http://www.miniinthebox.com/mini-hd-1080p-vehicle-blackbox-car-dvr-camcorder-car-camera-with-2-4-tft-lcd-screen_p2448944.html
282163095241	$56.99,$usd,1080p,1920,2,2016,4.3",across,all,blue	ON	CPC	BROAD	http://www.miniinthebox.com/1920-x-1080p-fullhd-rearview-mirror-dual-lens-car-dvr-4-3-lcd-blue-glass-with-2-cameras-g-sensor-motion-detection_p2484247.html
282163092577	2016,4,3-zoll-monitor,cmd,high-definition-weitwinkel,kamera,renepai,rückfahrkamera,wasserdichte,–,€42.99	ON	CPC	BROAD	http://www.miniinthebox.com/car-rear-view-camera-high-definition-wide-angle-waterproof-cmd-camera-4-3-inch-monitor_p201415.html
282162981222	"inch,$32.99,2016,4.3,camera,car,color,dvd,foldable,for	ON	CPC	BROAD	http://www.miniinthebox.com/4-3-inch-car-tft-color-monitor-for-dvd-foldable-rear-view-camera_p4816830.html
282163091348	/,120,2016,420,autó,busz,cmos,ntsc,pal,renepai®	ON	CPC	BROAD	http://www.miniinthebox.com/renepai-120-cmos-waterproof-night-vision-car-rear-view-camera-with-truck-bus-for-420-tv-lines-ntsc-pal_p1957335.html
282163093970	de,voiture,à,"écran,$usd,1080p,2,4,2016,:,avec	ON	CPC	BROAD	http://www.miniinthebox.com/k6000-hd-1080p-vehicle-blackbox-dvr-camcorder-car-camera-with-2-4-tft-lcd-screen-for-car_p2333861.html
282163094838	$usd,-,/,170,2016,420,4led,asiakaspalvelu,astetta,auton	ON	CPC	BROAD	http://www.miniinthebox.com/renepai-170-ccd-waterproof-night-vision-car-rear-view-camera-for-renault-lang-degrees-420-tv-lines-ntsc-pal-4led_p1883208.html
282825712891	di,in,$usd,-,2016,5,a:,annulla,categorie,clienti	ON	CPC	BROAD	http://www.miniinthebox.com/cs1017-european-car-license-plate-rearview-camera-black_p2483326.html
282163094300	/,pro,2016,auto,card,gprs,gps,gsm,kartu,mini	ON	CPC	BROAD	http://www.miniinthebox.com/gps-gsm-grps-mini-tracker-position-for-car-tracking-device-with-sd-card-slot_p1385209.html
282162960797		ON	CPC	BROAD	http://www.miniinthebox.com/besteye-crd521-car-dvr-full-hd-1080p-car-video-recorder-g-sensor-2-7-wide-angle-night-vision-car-black-box-camera_p4611078.html
282162961958	$usd,2008-2010,2012,2016,a:,ayuda,cancelar,casi,categorias,cámara	ON	CPC	BROAD	http://www.miniinthebox.com/car-rear-view-camera-for-skoda-octavia-2008-2010-2012_p691562.html
282825712757	auto,$usd,/,2.5,2016,6,actieknallers,alle,annuleren,bewegingsdetectie	ON	CPC	BROAD	http://www.miniinthebox.com/car-dvr-car-black-box-with-2-5-inch-display-led-lights-motion-detection_p192462.html
282162960513	$24.99,$usd,2016,across,all,camera,cancel,categories,ccd,choose	ON	CPC	BROAD	http://www.miniinthebox.com/high-definition-ccd-on-board-camera_p4447645.html
282825712739	170,2016,einparkhilfe,hd,rückfahrkamera,wasserdichte,°,–,€17.99	ON	CPC	PHRASE	http://www.miniinthebox.com/waterproof-car-rear-view-camera-170-wide-angle-high-definition-ccd-reverse-backup-parking-assistance_p1669077.html
282162993770	2016,audio,autós,erősítő,fekete,fm,fm-103,funkcióval,,sztereó,–	ON	CPC	BROAD	http://www.miniinthebox.com/fm-103-car-stereo-audio-amplifier-with-fm-function-black_p2261194.html
282163095185	de,à,$usd,170,2016,:,annuler,arrière,au,caméra	ON	CPC	BROAD	http://www.miniinthebox.com/waterproof-car-rear-view-camera-170-wide-angle-high-definition-ccd-reverse-backup-parking-assistance_p1669078.html
282163092355	2016,auton,fm-lähettimen,fm-taajuus,haltija,hintaan,kaiutin,kanssa,langaton,led-näyttö	ON	CPC	BROAD	http://www.miniinthebox.com/car-audio-music-player-fm-transmitter-with-phone-holder-wireless-led-display-fm-frequency-handsfree-talking-usb-charger_p4791406.html
282162998294	/,in,$usd,-compatibile,2016,5,a:,annulla,auto,camera	ON	CPC	BROAD	http://www.miniinthebox.com/small-butterfly-exo-universal-car-camera_p4451987.html
282162954608	car,$48.99,$usd,1920*1080p,2.4‘,2016,4x,across,all,cable	ON	CPC	BROAD	http://www.miniinthebox.com/full-hd-car-dvr-mini-2-4-inch-lcd-1920-1080p-4x-zoom-car-camera-wdr-dvr-recorder-with-hdmi-cable_p2186121.html
282162968482	$usd,2016,auto,bleskový,dansk,deutsch,do,english,español,français	ON	CPC	BROAD	http://www.miniinthebox.com/car-rear-view-camera-with-night-vision_p236825.html
282162958099	$20.99,$usd,2008,2009,2016,across,all,camera,cancel,car	ON	CPC	BROAD	http://www.miniinthebox.com/car-rear-view-camera-for-svw-toureg-tiguan-poussan-passat-polo-2008-2009_p670066.html
282163006486	bluetooth,del,$usd,+,1,2,2016,a:,altavoz,ayuda	ON	CPC	BROAD	http://www.miniinthebox.com/portable-built-in-battery-2-in-1-bluetooth-v3-0-edr-cell-phone-handsfree-speaker-and-bluetooth-stereo-receiver_p1958059.html
282162966358	bluetooth,$usd,2016,actieknallers,adapter,alle,annuleren,carkit,categorieën,dansk	ON	CPC	BROAD	http://www.miniinthebox.com/super-mini-bluetooth-car-kit-bluetooth-receiver-adapter-for-music-and-mobile-phone_p2056329.html
282163091540	2016,auto,rückfahrkamera,stütznachtsicht,–,€16.99	ON	CPC	BROAD	http://www.miniinthebox.com/car-rearview-camera-support-night-vision_p575862.html
282163002173	$usd,2016,akció,belépés,csaknem,dansk,deutsch,elektromágneses,english,español	ON	CPC	BROAD	http://www.miniinthebox.com/electromagnetic-car-parking-reverse-back-up-radar-sensor-kit-with-led-display_p4591639.html
293745800849	antenni,12cm,2016,auto,autoantenni,auton,carbon,fiber,hintaan,kaikki	ON	CPC	BROAD	http://www.miniinthebox.com/12cm-carbon-fiber-short-car-antenna-radio-car-aerial-antenna-for-all-car_p545344.html
289291384000	+,caméra,de,à,$usd,170,2016,3,5,:,angle	ON	CPC	PHRASE	http://www.miniinthebox.com/renepai-3-5-inch-monitor-wireless-170-hd-car-rear-view-camera-high-definition-wide-angle-waterproof-cmos-camera_p3118225.html
282163095827	$15.19,$usd,2016,across,all,blue,cancel,categories,choose,country	ON	CPC	BROAD	http://www.miniinthebox.com/mini-blue-obd-elm327_p1083565.html
282825713030	6,per,2016,4s,5s,altri,auto,aux-in,bluetooth,caricatore	ON	CPC	PHRASE	http://www.miniinthebox.com/bluetooth-dual-usb-car-charger-aux-in-fm-transmitter-hansfree-mic-for-iphone-6-6-plus-5s-4s-and-others_p2642102.html
282163002055	/,do,s,$usd,2016,bezdrátový,bleskový,dansk,deutsch,english	ON	CPC	BROAD	http://www.miniinthebox.com/fm-transmitter-with-bluetooth-handsfree-car-kit-with-wireless-controller-bluetooth-2-0-mp3-play-sd-mmc-card_p3064937.html
282825712842	to,$18.99,$usd,2016,about,across,alarm,all,antenna,backup	ON	CPC	BROAD	http://www.miniinthebox.com/mouse-over-image-to-zoomdetails-about-electromagnetic-car-parking-reversing-reverse-backup-radar-antenna-buzzer-alarm_p4591635.html
282163095830	bluetooth,$usd,2016,4.1,,actieknallers,adapter,alle,annuleren,audio,carkit,	ON	CPC	BROAD	http://www.miniinthebox.com/bluetooth-handsfree-car-kit-bluetooth-audio-adapter-4-1-support-two-phones-simultaneously_p3605722.html
282163097761	de,2016,aux,bc06,bluetooth,cargador,coche,dansk,deutsch,disco	ON	CPC	BROAD	http://www.miniinthebox.com/bc06-bluetooth-hands-free-dual-usb-car-charger-u-disk-aux-fm-transmitter-mp3-player_p4499423.html
282162959950	"tft,(pal,/,2-ch,2016,7,digital-rückansicht,hd,lcd,monitor-remote-controller	ON	CPC	BROAD	http://www.miniinthebox.com/hd-7-tft-lcd-2-ch-digital-rear-view-monitor-remote-controller-pal-ntsc_p1132288.html
282162988079	autó,radar,(piros),/,2016,akció,angol,anti,dansk,detektor	ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-red_p4803568.html
282163097645	bluetooth,car,to,$14.99,$usd,2016,3.0/fm,across,all,cancel	ON	CPC	BROAD	http://www.miniinthebox.com/bluetooth-handsfree-car-kit-to-cigarette-lighter-bluetooth-3-0-fm-transmitter-dual-usb-port-for-car-charger-mp3-player_p3605723.html
282163092833	$usd,(eri,/,2016,ajoneuvon,anti,asiakaspalvelu,auto,dansk,deutsch	ON	CPC	BROAD	http://www.miniinthebox.com/v7-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4803571.html
282162985490	de,à,"dvr,$usd,16:09,180,2.7,2016,:,annuler	ON	CPC	BROAD	http://www.miniinthebox.com/f600-2-7-16-9-dual-180-rotating-camera-hdmi-car-dvr_p1296699.html
282163098167	bluetooth,2016,3.0,agganciato,alla,car,contemporaneamente,del,due,kit	ON	CPC	BROAD	http://www.miniinthebox.com/bluetooth-handsfree-car-kit-clipped-on-car-sun-visor-bluetooth-3-0-can-support-two-phones-simultaneously_p3605718.html
282163094325	+,camera,$62.99,170°hd,2016,4.3,angle,car,cmos,high-definition	ON	CPC	BROAD	http://www.miniinthebox.com/renepai-4-3-inch-monitor-wireless-170-hd-car-rear-view-camera-high-definition-wide-angle-waterproof-cmos-camera_p3118221.html
282162985844	detektor,(l,(různé,/,2016,anglicky,auto,barvy),mluvící,otáček	ON	CPC	BROAD	http://www.miniinthebox.com/car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-l-r-assorted-colors_p4803570.html
282163096632	bluetooth,$usd,2016,4.1,actieknallers,adapter,alle,annuleren,audio,carkit,	ON	CPC	BROAD	http://www.miniinthebox.com/smart-bluetooth-music-receiver-bluetooth-handsfree-car-kit-bluetooth-audio-adapter-4-1_p3605721.html
282825712820	2016,3.5mm,audio,celular,coche,dansk,deutsch,dispositivos,el,english	ON	CPC	BROAD	http://www.miniinthebox.com/3-5mm-audio-devices-wireless-lcd-handsfree-car-fm-transmitter-for-cell-phone_p638265.html
282163093651	/,bluetooth,$usd,2016,3.0,an,anmelden,dansk,den,deutsch	ON	CPC	BROAD	http://www.miniinthebox.com/bluetooth-handsfree-car-kit-to-cigarette-lighter-bluetooth-3-0-fm-transmitter-dual-usb-port-for-car-charger-mp3-player_p4442050.html
282163092042	2016,akció,autós,belépés,berendezés,dansk,deutsch,energia,english,español	ON	CPC	BROAD	http://www.miniinthebox.com/tk116-car-gps-tracker-remote-monitoring-anti-theft-device-off-fuel-and-electricity_p4780060.html
282163092546	detector,english,$16.99,$usd,(assorted,/,2016,across,all,anti	ON	CPC	BROAD	http://www.miniinthebox.com/v7-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4803571.html
282162976552	$usd,(eri,/,2016,ajoneuvon,anti,asiakaspalvelu,auto,dansk,deutsch	ON	CPC	BROAD	http://www.miniinthebox.com/v9-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4804113.html
282825712833	de,détecteur,la,à,$usd,(couleurs,/,2016,:,anglais	ON	CPC	BROAD	http://www.miniinthebox.com/v8-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-assorted-colors_p4804114.html
289291383400	$35.99,$usd,2016,across,alarm,all,cancel,carchet,categories,central	ON	CPC	PHRASE	http://www.miniinthebox.com/wireless-alarm-system-security-carchet-central-locking-motor_p4815985.html
282163094339	/,-,,,1536,2016,2048,5.0,720p,antiurto,car	ON	CPC	BROAD	http://www.miniinthebox.com/2-8-inch-hd-rearview-mirror-tachograph-loop-video-motion-detection_p4811188.html
282162952078	auto,zamykání,$usd,12v,2016,5,bleskový,dansk,dc,deutsch	ON	CPC	BROAD	http://www.miniinthebox.com/car-auto-heavy-duty-power-driver-door-lock-locking-actuator-motor-5-wire-dc-12v_p4815987.html
289291379095	"dia,$usd,2-weg,20,2016,5.4,actieknallers,alle,annuleren,audio	ON	CPC	PHRASE	http://www.miniinthebox.com/pair-5-4-dia-2-way-coaxial-speakers-20-watt-black-for-auto-car-audio_p4816034.html
282825712933	de,"pulgadas,2016,4.3,coche,color,cámara,dansk,del,deutsch	ON	CPC	BROAD	http://www.miniinthebox.com/4-3-inch-car-tft-color-monitor-for-dvd-foldable-rear-view-camera_p4816830.html
282825712780	detector,english,$16.99,$usd,(assorted,(l,/,2016,across,all	ON	CPC	BROAD	http://www.miniinthebox.com/car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-l-r-assorted-colors_p4803570.html
282825712812	-,/,hd,1200,1600,2016,5.0,720p,car,cmos	ON	CPC	PHRASE	http://www.miniinthebox.com/car-dvr-1080p-hdmi-output-k2000-140-degrees-lens-and-270-degrees-rotating-screen_p4817461.html
282163095017	/,$usd,-lincoln,2016,alle,anmelden,citroen,dansk,deutsch,english	ON	CPC	BROAD	http://www.miniinthebox.com/night-vision-back-up-wide-angle-car-rear-view-camera_p4816843.html
282825713005	$9.99,$usd,(random,2016,across,all,cancel,car,categories,choose	ON	CPC	PHRASE	http://www.miniinthebox.com/ziqiao-multi-functional-car-electronic-clock-thermometer-voltmeter-with-night-lights-white-glass-screen-random-colors_p4788892.html
282162982222	(punainen),/,2016,ajoneuvon,anti,auto,auton,englanti,hintaan,ilmaisin	ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector-red_p4803568.html
282163006593	de,voiture,à,$usd,2016,:,<,anti-vol,choisissez,client	ON	CPC	BROAD	http://www.miniinthebox.com/tk115-multifunction-car-gps-locator-tracking-anti-theft-car-satellite-positioning-tracker_p4780061.html
282163091668	del,distanza,2016,bici,bluetooth,controllo,della,di,fili,il	ON	CPC	BROAD	http://www.miniinthebox.com/wireless-bluetooth-media-remote-steering-wheel-remote-control-for-all-car-motorcycle-bike-handlebar-mobile-music_p4791405.html
282825713000	fm,2016,audio,bezdrátový,bleskový,car,dansk,deutsch,displej,držákem	ON	CPC	BROAD	http://www.miniinthebox.com/car-audio-music-player-fm-transmitter-with-phone-holder-wireless-led-display-fm-frequency-handsfree-talking-usb-charger_p4791406.html
282825712881	2016,afstandsbediening,auto,bluetooth,carkit,draadloze,fm,fm-zender,handsfree,met	ON	CPC	BROAD	http://www.miniinthebox.com/car-mp3-audio-player-bluetooth-fm-transmitter-with-remote-control-wireless-fm-modulator-car-kit-handsfree-usb-charger_p4793266.html
282825712858	display,head,up,$48.99,$usd,2016,5.5",across,all,cancel	ON	CPC	BROAD	http://www.miniinthebox.com/w02-head-up-display-car-obd-ii-hud-head-up-display-5-5-screen-safe-driving_p4800349.html
289291385294	de,dvd,"lcd,2016,4.3,coche,cámara,dansk,del,deutsch	ON	CPC	PHRASE	http://www.miniinthebox.com/4-3-fold-lcd-car-monitor-dvd-tv-rear-view-screen-for-parking-sensor-camera-dvd_p4794342.html
282825712841	/,-,1080p,2.0mp,2016,2448,3264,car,cmos,dvd	ON	CPC	BROAD	http://www.miniinthebox.com/ordro-original-d2-car-dvr-120-degree-wide-angle-2-7-hd-display-seamless-hd-recording-high-cost-performance_p4801326.html
282162970637	$36.99,1080p,140,2016,220,a15,driving,general,hd,hdmi	ON	CPC	BROAD	http://www.miniinthebox.com/general-driving-recorder-a15-novatek-220-hd-1080p-usb-hdmi-tn-out-wide-angle-lens-140_p4817791.html
282162971819	/,$usd,2016,asiakaspalvelu,dansk,deutsch,english,español,français,gprs	ON	CPC	BROAD	http://www.miniinthebox.com/gps-v103b-sms-gprs-gps-tracker-vehicle-tracking-system_p1034847.html
282825712884	$usd,/,2016,alle,anmelden,autoantiradardetektor,car-styling,dansk,deutsch,englisch	ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector_p4802193.html
282163094382	de,détecteur,à,$usd,2016,:,annuler,boutiques,bug,choisissez	ON	CPC	BROAD	http://www.miniinthebox.com/ghost-wireless-rf-signal-detector-to-check-bug-detector_p4523378.html
282163094356	/,in,$usd,(szc1272),-,2016,5,a:,annulla,auto	ON	CPC	BROAD	http://www.miniinthebox.com/car-mp3-usb-sd-mmc-player-with-fm-modulator-four-color-available-szc1272-_p64583.html
282163096439	"tft,$usd,2016,4,3,auto,bleskový,dansk,deutsch,do,english	ON	CPC	BROAD	http://www.miniinthebox.com/4-3-tft-lcd-monitor-car-rear-view-system-backup-reverse-camera-kit-night-vision_p2171614.html
282162991940	$45.99,$usd,1080p,2016,across,all,cam,camera,cancel,car	OFF	CPC	BROAD	http://www.miniinthebox.com/hd-1080p-car-dvr-vehicle-camera-video-recorder-dash-cam-g-sensor-hdmi-gs8000l_p3752753.html
282163093378	$usd,/,2016,actieknallers,afstandsbediening,alle,annuleren,bluetooth,categorieën,dansk	ON	CPC	BROAD	http://www.miniinthebox.com/bluetooth-handsfree-fm-transmitter-usb-sd-card-mp3-format-music-playing-with-multi-function-remote-control_p1597361.html
282163009987		ON	CPC	BROAD	http://www.miniinthebox.com/k6000-2-7-1080p-30fps-in-car-dashboard-camera-cam-video-register-recorder-dvr-video-recorder-support-32gb-tf-card_p3374875.html
282163006565	$40.75,$usd,1080p,2.7,2016,across,all,angle,cancel,categories	ON	CPC	BROAD	http://www.miniinthebox.com/ct200-2-7-inch-screen-gravity-sensor-for-1080p-ultra-wide-angle-driving-recorder-novatek-chip_p4678546.html
282163097087	$usd,-,0,6,2016,akció,belépés,csaknem,dansk,deutsch,digitális	ON	CPC	BROAD	http://www.miniinthebox.com/dyw-l061-0-6-inch-led-digital-display-parking-sensor-with-six-probes-black_p1487044.html
282162962093	$usd,2016,asiakaspalvelu,auton,back,dansk,deutsch,english,español,focus/2008/2010	OFF	CPC	BROAD	http://www.miniinthebox.com/hd-wired-car-rear-view-parking-back-up-reversing-camera-for-ford-focus-2008-2010-waterproof-night-vision_p1017801.html
282163091708	les,à,$usd,2016,:,annuler,boutiques,choisissez,client,colis	ON	CPC	BROAD	http://www.miniinthebox.com/plastic-mini-couple-piezo-electric-tweeters-for-cars_p600954.html
289291425106	$usd,(2-pack),-,2016,50mm,alle,anmelden,auto,dansk,deutsch	ON	CPC	PHRASE	http://www.miniinthebox.com/convex-wide-angle-car-blind-spot-mirror-50mm-2-pack-_p82837.html
282162958561	per,/,auto,in,$usd,2016,5,a:,annulla,bluetooth	ON	CPC	BROAD	http://www.miniinthebox.com/smart-car-holder-for-iphone-and-ipad-bluetooth-handsfree-car-kit-fm-transmitter-the-music-to-car-car-charger_p2958794.html
282163097512	device,vehicle,$40.99,2016,car,gprs,gps,gsm,locator,mini	OFF	CPC	BROAD	http://www.miniinthebox.com/mini-vehicle-gsm-gprs-gps-tracker-or-car-vehicle-tracking-locator-device-tk102b-satellite-positioning-device_p4482118.html
282163094056	-,$usd,1/4,120°,2016,420,488,648,aut,bleskový	ON	CPC	BROAD	http://www.miniinthebox.com/mini-portable-tf-card-dvr-surveillance-camera-adapter-mini-dvr-c-dvr-support-32gb-sd-card_p4429673.html
282163090614	bluetooth,$usd,2016,actieknallers,alle,annuleren,carkit,,categorieën,dansk,deutsch	ON	CPC	BROAD	http://www.miniinthebox.com/smart-bluetooth-music-receiver-bluetooth-handsfree-car-kit-mp3-player_p2953340.html
282163096235	bluetooth,car,with,$30.55,$usd,/,2016,2a,5v,across	ON	CPC	BROAD	http://www.miniinthebox.com/fm28b-bluetooth-hands-free-bluetooth-with-mp3-car-fm-transmitter-with-remote-5v-2a-car-charger_p4368139.html
282163091196	de,(forma,2016,ancho,coche,con,cámara,dansk,deutsch,english	ON	CPC	BROAD	http://www.miniinthebox.com/wireless-car-rearview-camera-butterfly-shape-with-night-vision-wide-angle-waterproof_p345183.html
282163092298	"tft,$usd,2016,4.3,akció,autós,belépés,dansk,dearroad,deutsch	OFF	CPC	BROAD	http://www.miniinthebox.com/dearroad-lcd-car-reverse-rearview-monitor-color-camera-dvd-vcr-remote-control-4-3-tft_p4574850.html
282163094590	-,$usd,120°,2016,420,7950,asiakaspalvelu,automerkkien,camera,dansk	ON	CPC	BROAD	http://www.miniinthebox.com/renepai-170-hd-waterproof-night-vision-car-rear-view-camera-for-420-tv-lines-ntsc-pal_p4328450.html
282162981896	à,$usd,2016,7,:,annuler,boutiques,caméra,choisissez,client	ON	CPC	BROAD	http://www.miniinthebox.com/7-inch-color-tft-lcd-car-rearview-monitor-for-dvd-camera_p4425355.html
282163094377	$28.99,$usd,2016,across,alarm,all,and,camera,cancel,categories	ON	CPC	BROAD	http://www.miniinthebox.com/x009-mini-electronic-positioner-vehicle-personal-gps-tracker-with-camera-and-emergency-alarm_p2562715.html
293745800716	2009,2016,für,grandis,mitsubishi,rückfahrkamera,–,€22.99	ON	CPC	BROAD	http://www.miniinthebox.com/car-rear-view-camera-for-mitsubishi-grandis-2009_p691637.html
282825712877	$35.99,$usd,2016,across,all,auto,backup,camera,cancel,car	ON	CPC	BROAD	http://www.miniinthebox.com/hd-wired-car-auto-reversing-parking-backup-camera-for-skoda-octavia-night-vision-waterproof_p1017734.html
282162967708	connettore,(5,/,2016,autoradio,,bag),d'antenna,del,gps,metallico	OFF	CPC	BROAD	http://www.miniinthebox.com/car-radio-antenna-connector-gps-metal-connector-5-bag_p2656162.html
282825713007	/,bluetooth,$usd,2.0,2016,auta,bleskový,dansk,deutsch,do	ON	CPC	BROAD	http://www.miniinthebox.com/fm-transmitter-with-bluetooth-handsfree-car-kit-with-wireless-controller-bluetooth-2-0-mp3-play-sd-mmc-card_p3605724.html
289291251932	$usd,2012,2016,achteruitrijcamera,actieknallers,alle,annuleren,categorieën,chevrolet,cruze	ON	CPC	PHRASE	http://www.miniinthebox.com/rearview-camera-for-chevrolet-cruze-2012_p575797.html
282163092618	de,coche,fm,2016,audio,bluetooth,cargador,con,control,del	OFF	CPC	BROAD	http://www.miniinthebox.com/car-mp3-audio-player-bluetooth-fm-transmitter-with-remote-control-wireless-fm-modulator-car-kit-handsfree-usb-charger_p4793266.html
282163095310	autó,radar,/,2016,akció,angol,anti,belépés,dansk,detektor	ON	CPC	BROAD	http://www.miniinthebox.com/car-styling-radar-car-anti-radar-detector-russian-english-speaking-vehicle-speed-control-detector_p4802193.html
282163096942	dvd,"fold,$usd,2016,4.3,anturi,asiakaspalvelu,auton,dansk,deutsch	ON	CPC	BROAD	http://www.miniinthebox.com/4-3-fold-lcd-car-monitor-dvd-tv-rear-view-screen-for-parking-sensor-camera-dvd_p4794342.html
282162967349	$20.99,$usd,(ntsc,-,/,120°,2016,across,all,angle	OFF	CPC	BROAD	http://www.miniinthebox.com/120-cmos-angle-waterproof-car-rear-view-color-camera-white-ntsc-pal_p1282854.html
282163090804	car,$19.99,$usd,(double,/,2016,4.2,5,a),across	ON	CPC	BROAD	http://www.miniinthebox.com/bc08-large-current-car-charger-double-usb-total-output-5-v-4-2-a-bluetooth-hands-free-car-fm-transmitter-mp3_p4368138.html
282163096925	-,1/4,170°,2016,480,allen,auto,ccd-sensor,kompatibel,mit	ON	CPC	BROAD	http://www.miniinthebox.com/color-night-vision-exo-ccd-high-definition-cameras_p4451989.html
282163092097	/,à,de,$usd,2.0,2016,:,annuler,appels,bluetooth	ON	CPC	BROAD	http://www.miniinthebox.com/portable-bluetooth-v3-0-car-fm-transmitter-w-hands-free-calls-mp3-player-usb-2-0-tf-card-remote_p3403543.html
282162956376	2016,auta,bluetooth,clona,do,dual-pohotovostní,handsfree,hlasitý,nejnovější,sluneční	OFF	CPC	BROAD	http://www.miniinthebox.com/newest-universal-dual-standby-sunvisor-car-bluetooth-v4-0-handsfree-speakerphone_p1626614.html
